exe_spgemm_cusparse_64,/ssget/MM/SNAP/email-EuAll/email-EuAll.cbd,8,8,8,265214,265214,420045,22.109190
exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/email-EuAll/email-EuAll.cbd,2,2,2,265214,265214,420045,23.304160
exe_spgemm_cusparse_16,/ssget/MM/SNAP/Oregon-1/Oregon-1.cbd,2,2,2,11492,11492,46818,4.358230
exe_spgemm_cusparse_32,/ssget/MM/SNAP/Oregon-1/Oregon-1.cbd,4,4,4,11492,11492,46818,4.447230
exe_spgemm_cusparse_64,/ssget/MM/SNAP/Oregon-1/Oregon-1.cbd,8,8,8,11492,11492,46818,5.184440
exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/Oregon-1/Oregon-1.cbd,2,2,2,11492,11492,46818,4.366970
exe_spgemm_cusparse_16,/ssget/MM/SNAP/email-Enron/email-Enron.cbd,2,2,2,36692,36692,367662,17.343760
exe_spgemm_cusparse_32,/ssget/MM/SNAP/email-Enron/email-Enron.cbd,4,4,4,36692,36692,367662,18.364530
exe_spgemm_cusparse_64,/ssget/MM/SNAP/email-Enron/email-Enron.cbd,8,8,8,36692,36692,367662,21.453860
exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/email-Enron/email-Enron.cbd,2,2,2,36692,36692,367662,17.373400
exe_spgemm_cusparse_16,/ssget/MM/SNAP/soc-sign-Slashdot090216/soc-sign-Slashdot090216.cbd,2,2,2,81871,81871,545671,8.108140
exe_spgemm_cusparse_32,/ssget/MM/SNAP/soc-sign-Slashdot090216/soc-sign-Slashdot090216.cbd,4,4,4,81871,81871,545671,8.335830
exe_spgemm_cusparse_64,/ssget/MM/SNAP/soc-sign-Slashdot090216/soc-sign-Slashdot090216.cbd,8,8,8,81871,81871,545671,9.192790
exe_spgemm_cusparse_bf16,/ssget/MM/SNAP/soc-sign-Slashdot090216/soc-sign-Slashdot090216.cbd,2,2,2,81871,81871,545671,8.118980
exe_spgemm_cusparse_16,/ssget/MM/SNAP/ca-AstroPh/ca-AstroPh.cbd,2,2,2,18772,18772,396160,7.084480
exe_spgemm_cusparse_32,/ssget/MM/SNAP/ca-AstroPh/ca-AstroPh.cbd,4,4,4,18772,18772,396160,7.229470
exe_spgemm_cusparse_64,/ssget/MM/SNAP/ca-AstroPh/ca-AstroPh.cbd,8,8,8,18772,18772,396160,8.012680
