,pro,mat,x,y,compute,m,n,nnz,cu_time,flops,cu_gflops
1806,exe_spgemm_cusparse_32,/ssget/MM/HB/dwt_869/dwt_869.cbd,4,4,4,869,869,7285,0.12575,63471,1.009479125248509
1807,exe_spgemm_cusparse_64,/ssget/MM/HB/dwt_869/dwt_869.cbd,8,8,8,869,869,7285,0.13296,63471,0.9547382671480145
1808,exe_spgemm_cusparse_bf16,/ssget/MM/HB/dwt_869/dwt_869.cbd,2,2,2,869,869,7285,0.12575,63471,1.009479125248509
1809,exe_spgemm_cusparse_16,/ssget/MM/HB/gre_343/gre_343.cbd,2,2,2,343,343,1435,0.11747,6175,0.1051332255043841
1810,exe_spgemm_cusparse_32,/ssget/MM/HB/gre_343/gre_343.cbd,4,4,4,343,343,1435,0.1177,6175,0.10492778249787596
1811,exe_spgemm_cusparse_64,/ssget/MM/HB/gre_343/gre_343.cbd,8,8,8,343,343,1435,0.11735,6175,0.10524073285044738
1812,exe_spgemm_cusparse_bf16,/ssget/MM/HB/gre_343/gre_343.cbd,2,2,2,343,343,1435,0.11873,6175,0.10401751873999832
1813,exe_spgemm_cusparse_16,/ssget/MM/HB/bcsstk16/bcsstk16.cbd,2,2,2,4884,4884,290378,3.67378,18728606,10.195823375379037
1814,exe_spgemm_cusparse_32,/ssget/MM/HB/bcsstk16/bcsstk16.cbd,4,4,4,4884,4884,290378,3.34404,18728606,11.201185392519228
1815,exe_spgemm_cusparse_64,/ssget/MM/HB/bcsstk16/bcsstk16.cbd,8,8,8,4884,4884,290378,2.98292,18728606,12.557229828490204
1816,exe_spgemm_cusparse_bf16,/ssget/MM/HB/bcsstk16/bcsstk16.cbd,2,2,2,4884,4884,290378,3.36933,18728606,11.117109929867363
1817,exe_spgemm_cusparse_16,/ssget/MM/HB/blckhole/blckhole.cbd,2,2,2,2132,2132,14872,0.12467,105678,1.6953236544477421
1818,exe_spgemm_cusparse_32,/ssget/MM/HB/blckhole/blckhole.cbd,4,4,4,2132,2132,14872,0.12445,105678,1.6983206106870228
1819,exe_spgemm_cusparse_64,/ssget/MM/HB/blckhole/blckhole.cbd,8,8,8,2132,2132,14872,0.14161,105678,1.49252171456818
1820,exe_spgemm_cusparse_bf16,/ssget/MM/HB/blckhole/blckhole.cbd,2,2,2,2132,2132,14872,0.12457,105678,1.6966845950068234
1821,exe_spgemm_cusparse_16,/ssget/MM/HB/dwt_307/dwt_307.cbd,2,2,2,307,307,2523,0.1105,21101,0.38191855203619907
1822,exe_spgemm_cusparse_32,/ssget/MM/HB/dwt_307/dwt_307.cbd,4,4,4,307,307,2523,0.11003,21101,0.3835499409252022
1823,exe_spgemm_cusparse_64,/ssget/MM/HB/dwt_307/dwt_307.cbd,8,8,8,307,307,2523,0.11107,21101,0.3799585846763302
1824,exe_spgemm_cusparse_bf16,/ssget/MM/HB/dwt_307/dwt_307.cbd,2,2,2,307,307,2523,0.11766,21101,0.3586775454699983
1825,exe_spgemm_cusparse_16,/ssget/MM/HB/dwt_758/dwt_758.cbd,2,2,2,758,758,5994,0.12552,49096,0.7822817080943276
1826,exe_spgemm_cusparse_32,/ssget/MM/HB/dwt_758/dwt_758.cbd,4,4,4,758,758,5994,0.12261,49096,0.8008482179267596
1827,exe_spgemm_cusparse_64,/ssget/MM/HB/dwt_758/dwt_758.cbd,8,8,8,758,758,5994,0.12148,49096,0.8082976621666118
1828,exe_spgemm_cusparse_bf16,/ssget/MM/HB/dwt_758/dwt_758.cbd,2,2,2,758,758,5994,0.12683,49096,0.7742016872979579
1829,exe_spgemm_cusparse_16,/ssget/MM/HB/lund_a/lund_a.cbd,2,2,2,147,147,2449,0.12245,43641,0.7127970600244998
1830,exe_spgemm_cusparse_32,/ssget/MM/HB/lund_a/lund_a.cbd,4,4,4,147,147,2449,0.12748,43641,0.6846721054283025
1831,exe_spgemm_cusparse_64,/ssget/MM/HB/lund_a/lund_a.cbd,8,8,8,147,147,2449,0.13463,43641,0.6483101834657952
1832,exe_spgemm_cusparse_bf16,/ssget/MM/HB/lund_a/lund_a.cbd,2,2,2,147,147,2449,0.12428,43641,0.7023012552301255
1833,exe_spgemm_cusparse_16,/ssget/MM/HB/impcol_e/impcol_e.cbd,2,2,2,225,225,1308,0.1175,9076,0.15448510638297874
1834,exe_spgemm_cusparse_32,/ssget/MM/HB/impcol_e/impcol_e.cbd,4,4,4,225,225,1308,0.11758,9076,0.15437999659806087
1835,exe_spgemm_cusparse_64,/ssget/MM/HB/impcol_e/impcol_e.cbd,8,8,8,225,225,1308,0.11724,9076,0.15482770385533948
1836,exe_spgemm_cusparse_bf16,/ssget/MM/HB/impcol_e/impcol_e.cbd,2,2,2,225,225,1308,0.11798,9076,0.1538565858620105
1837,exe_spgemm_cusparse_16,/ssget/MM/HB/nos4/nos4.cbd,2,2,2,100,100,594,0.11767,3738,0.06353361094586556
1838,exe_spgemm_cusparse_32,/ssget/MM/HB/nos4/nos4.cbd,4,4,4,100,100,594,0.11805,3738,0.06332909783989835
1839,exe_spgemm_cusparse_64,/ssget/MM/HB/nos4/nos4.cbd,8,8,8,100,100,594,0.1173,3738,0.06373401534526854
1840,exe_spgemm_cusparse_bf16,/ssget/MM/HB/nos4/nos4.cbd,2,2,2,100,100,594,0.11728,3738,0.06374488403819918
1841,exe_spgemm_cusparse_16,/ssget/MM/HB/gre_1107/gre_1107.cbd,2,2,2,1107,1107,5664,0.11793,29422,0.498973967607903
1842,exe_spgemm_cusparse_32,/ssget/MM/HB/gre_1107/gre_1107.cbd,4,4,4,1107,1107,5664,0.11739,29422,0.5012692733622967
1843,exe_spgemm_cusparse_64,/ssget/MM/HB/gre_1107/gre_1107.cbd,8,8,8,1107,1107,5664,0.11804,29422,0.49850898000677735
1844,exe_spgemm_cusparse_bf16,/ssget/MM/HB/gre_1107/gre_1107.cbd,2,2,2,1107,1107,5664,0.11789,29422,0.4991432691492069
1845,exe_spgemm_cusparse_16,/ssget/MM/HB/fs_680_3/fs_680_3.cbd,2,2,2,680,680,2646,0.12358,14539,0.23529697362032692
1846,exe_spgemm_cusparse_32,/ssget/MM/HB/fs_680_3/fs_680_3.cbd,4,4,4,680,680,2646,0.11807,14539,0.2462776319132718
1847,exe_spgemm_cusparse_64,/ssget/MM/HB/fs_680_3/fs_680_3.cbd,8,8,8,680,680,2646,0.11714,14539,0.24823288372887145
1848,exe_spgemm_cusparse_bf16,/ssget/MM/HB/fs_680_3/fs_680_3.cbd,2,2,2,680,680,2646,0.11794,14539,0.24654909275903
1849,exe_spgemm_cusparse_16,/ssget/MM/HB/bcsstm21/bcsstm21.cbd,2,2,2,3600,3600,3600,0.11799,3600,0.06102212051868802
1850,exe_spgemm_cusparse_32,/ssget/MM/HB/bcsstm21/bcsstm21.cbd,4,4,4,3600,3600,3600,0.1175,3600,0.061276595744680855
1851,exe_spgemm_cusparse_64,/ssget/MM/HB/bcsstm21/bcsstm21.cbd,8,8,8,3600,3600,3600,0.12502,3600,0.05759078547432411
1852,exe_spgemm_cusparse_bf16,/ssget/MM/HB/bcsstm21/bcsstm21.cbd,2,2,2,3600,3600,3600,0.11754,3600,0.061255742725880545
1853,exe_spgemm_cusparse_16,/ssget/MM/HB/sherman1/sherman1.cbd,2,2,2,1000,1000,3750,0.11846,18126,0.3060273510045585
1854,exe_spgemm_cusparse_32,/ssget/MM/HB/sherman1/sherman1.cbd,4,4,4,1000,1000,3750,0.11754,18126,0.3084226646248086
1855,exe_spgemm_cusparse_64,/ssget/MM/HB/sherman1/sherman1.cbd,8,8,8,1000,1000,3750,0.11776,18126,0.30784646739130433
1856,exe_spgemm_cusparse_bf16,/ssget/MM/HB/sherman1/sherman1.cbd,2,2,2,1000,1000,3750,0.11734,18126,0.3089483552070905
1857,exe_spgemm_cusparse_16,/ssget/MM/HB/bcsstk14/bcsstk14.cbd,2,2,2,1806,1806,63454,1.02696,2394170,4.662635350938693
1858,exe_spgemm_cusparse_32,/ssget/MM/HB/bcsstk14/bcsstk14.cbd,4,4,4,1806,1806,63454,0.92209,2394170,5.192920430760555
1859,exe_spgemm_cusparse_64,/ssget/MM/HB/bcsstk14/bcsstk14.cbd,8,8,8,1806,1806,63454,0.80863,2394170,5.921546319082894
1860,exe_spgemm_cusparse_bf16,/ssget/MM/HB/bcsstk14/bcsstk14.cbd,2,2,2,1806,1806,63454,0.92598,2394170,5.171105207455884
1861,exe_spgemm_cusparse_16,/ssget/MM/HB/lshp2233/lshp2233.cbd,2,2,2,2233,2233,15337,0.12801,105899,1.6545426138582922
1862,exe_spgemm_cusparse_32,/ssget/MM/HB/lshp2233/lshp2233.cbd,4,4,4,2233,2233,15337,0.1254,105899,1.6889792663476872
1863,exe_spgemm_cusparse_64,/ssget/MM/HB/lshp2233/lshp2233.cbd,8,8,8,2233,2233,15337,0.13177,105899,1.6073309554526827
1864,exe_spgemm_cusparse_bf16,/ssget/MM/HB/lshp2233/lshp2233.cbd,2,2,2,2233,2233,15337,0.12631,105899,1.6768110205051063
1865,exe_spgemm_cusparse_16,/ssget/MM/HB/jagmesh4/jagmesh4.cbd,2,2,2,1440,1440,9504,0.11673,63668,1.0908592478368886
1866,exe_spgemm_cusparse_32,/ssget/MM/HB/jagmesh4/jagmesh4.cbd,4,4,4,1440,1440,9504,0.117,63668,1.0883418803418803
1867,exe_spgemm_cusparse_64,/ssget/MM/HB/jagmesh4/jagmesh4.cbd,8,8,8,1440,1440,9504,0.11603,63668,1.0974403171593554
1868,exe_spgemm_cusparse_bf16,/ssget/MM/HB/jagmesh4/jagmesh4.cbd,2,2,2,1440,1440,9504,0.12609,63668,1.0098818304385755
1869,exe_spgemm_cusparse_16,/ssget/MM/HB/bcspwr09/bcspwr09.cbd,2,2,2,1723,1723,6511,0.11892,29801,0.5011940800538177
1870,exe_spgemm_cusparse_32,/ssget/MM/HB/bcspwr09/bcspwr09.cbd,4,4,4,1723,1723,6511,0.11772,29801,0.5063030920829086
1871,exe_spgemm_cusparse_64,/ssget/MM/HB/bcspwr09/bcspwr09.cbd,8,8,8,1723,1723,6511,0.11835,29801,0.5036079425433038
1872,exe_spgemm_cusparse_bf16,/ssget/MM/HB/bcspwr09/bcspwr09.cbd,2,2,2,1723,1723,6511,0.11846,29801,0.5031403005233834
1873,exe_spgemm_cusparse_16,/ssget/MM/HB/cegb2802/cegb2802.cbd,2,2,2,2802,2802,277362,3.51245,31398786,17.878566812338967
1874,exe_spgemm_cusparse_32,/ssget/MM/HB/cegb2802/cegb2802.cbd,4,4,4,2802,2802,277362,3.22766,31398786,19.456067863405686
1875,exe_spgemm_cusparse_64,/ssget/MM/HB/cegb2802/cegb2802.cbd,8,8,8,2802,2802,277362,3.3498,31398786,18.746663084363245
1876,exe_spgemm_cusparse_bf16,/ssget/MM/HB/cegb2802/cegb2802.cbd,2,2,2,2802,2802,277362,3.24132,31398786,19.374073525600682
1877,exe_spgemm_cusparse_16,/ssget/MM/HB/gemat11/gemat11.cbd,2,2,2,4929,4929,33185,0.15754,225268,2.8598197283229654
1878,exe_spgemm_cusparse_32,/ssget/MM/HB/gemat11/gemat11.cbd,4,4,4,4929,4929,33185,0.15663,225268,2.8764349102981552
1879,exe_spgemm_cusparse_64,/ssget/MM/HB/gemat11/gemat11.cbd,8,8,8,4929,4929,33185,0.16031,225268,2.8104048406212963
1880,exe_spgemm_cusparse_bf16,/ssget/MM/HB/gemat11/gemat11.cbd,2,2,2,4929,4929,33185,0.15831,225268,2.8459099235676835
1881,exe_spgemm_cusparse_16,/ssget/MM/HB/can_1072/can_1072.cbd,2,2,2,1072,1072,12444,0.15721,178642,2.2726544112969917
1882,exe_spgemm_cusparse_32,/ssget/MM/HB/can_1072/can_1072.cbd,4,4,4,1072,1072,12444,0.156,178642,2.2902820512820514
1883,exe_spgemm_cusparse_64,/ssget/MM/HB/can_1072/can_1072.cbd,8,8,8,1072,1072,12444,0.16928,178642,2.1106096408317576
1884,exe_spgemm_cusparse_bf16,/ssget/MM/HB/can_1072/can_1072.cbd,2,2,2,1072,1072,12444,0.16126,178642,2.2155773285377656
1885,exe_spgemm_cusparse_16,/ssget/MM/HB/west0132/west0132.cbd,2,2,2,132,132,414,0.11907,1366,0.02294448643654993
1886,exe_spgemm_cusparse_32,/ssget/MM/HB/west0132/west0132.cbd,4,4,4,132,132,414,0.11706,1366,0.023338458909960703
1887,exe_spgemm_cusparse_64,/ssget/MM/HB/west0132/west0132.cbd,8,8,8,132,132,414,0.11785,1366,0.023182011030971575
1888,exe_spgemm_cusparse_bf16,/ssget/MM/HB/west0132/west0132.cbd,2,2,2,132,132,414,0.11676,1366,0.02339842411784858
1889,exe_spgemm_cusparse_16,/ssget/MM/HB/jgl009/jgl009.cbd,2,2,2,9,9,50,0.11815,254,0.00429961912822683
1890,exe_spgemm_cusparse_32,/ssget/MM/HB/jgl009/jgl009.cbd,4,4,4,9,9,50,0.11698,254,0.0043426226705419735
1891,exe_spgemm_cusparse_64,/ssget/MM/HB/jgl009/jgl009.cbd,8,8,8,9,9,50,0.11649,254,0.004360889346725041
1892,exe_spgemm_cusparse_bf16,/ssget/MM/HB/jgl009/jgl009.cbd,2,2,2,9,9,50,0.11717,254,0.004335580780063157
1893,exe_spgemm_cusparse_16,/ssget/MM/HB/bcsstk08/bcsstk08.cbd,2,2,2,1074,1074,12960,0.48859,633402,2.592775128430791
1894,exe_spgemm_cusparse_32,/ssget/MM/HB/bcsstk08/bcsstk08.cbd,4,4,4,1074,1074,12960,0.4868,633402,2.6023089564502877
1895,exe_spgemm_cusparse_64,/ssget/MM/HB/bcsstk08/bcsstk08.cbd,8,8,8,1074,1074,12960,0.42527,633402,2.9788228654736995
1896,exe_spgemm_cusparse_bf16,/ssget/MM/HB/bcsstk08/bcsstk08.cbd,2,2,2,1074,1074,12960,0.4908,633402,2.5811002444987774
1897,exe_spgemm_cusparse_16,/ssget/MM/HB/jagmesh8/jagmesh8.cbd,2,2,2,1141,1141,7465,0.127,49655,0.7819685039370079
1898,exe_spgemm_cusparse_32,/ssget/MM/HB/jagmesh8/jagmesh8.cbd,4,4,4,1141,1141,7465,0.12565,49655,0.7903700756068444
1899,exe_spgemm_cusparse_64,/ssget/MM/HB/jagmesh8/jagmesh8.cbd,8,8,8,1141,1141,7465,0.13102,49655,0.7579758815448023
1900,exe_spgemm_cusparse_bf16,/ssget/MM/HB/jagmesh8/jagmesh8.cbd,2,2,2,1141,1141,7465,0.12582,49655,0.789302177714195
1901,exe_spgemm_cusparse_16,/ssget/MM/HB/orsirr_2/orsirr_2.cbd,2,2,2,886,886,5970,0.12171,41944,0.6892449264645469
1902,exe_spgemm_cusparse_32,/ssget/MM/HB/orsirr_2/orsirr_2.cbd,4,4,4,886,886,5970,0.11802,41944,0.7107947805456701
1903,exe_spgemm_cusparse_64,/ssget/MM/HB/orsirr_2/orsirr_2.cbd,8,8,8,886,886,5970,0.12097,41944,0.6934611887244772
1904,exe_spgemm_cusparse_bf16,/ssget/MM/HB/orsirr_2/orsirr_2.cbd,2,2,2,886,886,5970,0.12558,41944,0.6680044593088071
1905,exe_spgemm_cusparse_16,/ssget/MM/HB/pores_2/pores_2.cbd,2,2,2,1224,1224,9613,0.12648,77875,1.2314199873497786
1906,exe_spgemm_cusparse_32,/ssget/MM/HB/pores_2/pores_2.cbd,4,4,4,1224,1224,9613,0.12631,77875,1.2330773493785132
1907,exe_spgemm_cusparse_64,/ssget/MM/HB/pores_2/pores_2.cbd,8,8,8,1224,1224,9613,0.14268,77875,1.0916035884496778
1908,exe_spgemm_cusparse_bf16,/ssget/MM/HB/pores_2/pores_2.cbd,2,2,2,1224,1224,9613,0.12663,77875,1.2299613045881703
1909,exe_spgemm_cusparse_16,/ssget/MM/HB/bcsstm07/bcsstm07.cbd,2,2,2,420,420,7252,0.14542,140656,1.934479438866731
1910,exe_spgemm_cusparse_32,/ssget/MM/HB/bcsstm07/bcsstm07.cbd,4,4,4,420,420,7252,0.14726,140656,1.9103082982479966
1911,exe_spgemm_cusparse_64,/ssget/MM/HB/bcsstm07/bcsstm07.cbd,8,8,8,420,420,7252,0.17507,140656,1.606854401096704
1912,exe_spgemm_cusparse_bf16,/ssget/MM/HB/bcsstm07/bcsstm07.cbd,2,2,2,420,420,7252,0.14499,140656,1.9402165666597695
1913,exe_spgemm_cusparse_16,/ssget/MM/HB/lnsp3937/lnsp3937.cbd,2,2,2,3937,3937,25407,0.1411,190725,2.703401842664777
1914,exe_spgemm_cusparse_32,/ssget/MM/HB/lnsp3937/lnsp3937.cbd,4,4,4,3937,3937,25407,0.13484,190725,2.8289083358053992
1915,exe_spgemm_cusparse_64,/ssget/MM/HB/lnsp3937/lnsp3937.cbd,8,8,8,3937,3937,25407,0.14217,190725,2.683055496940283
1916,exe_spgemm_cusparse_bf16,/ssget/MM/HB/lnsp3937/lnsp3937.cbd,2,2,2,3937,3937,25407,0.14052,190725,2.7145602049530315
1917,exe_spgemm_cusparse_16,/ssget/MM/HB/mcca/mcca.cbd,2,2,2,180,180,2659,0.14197,68605,0.9664717898147495
1918,exe_spgemm_cusparse_32,/ssget/MM/HB/mcca/mcca.cbd,4,4,4,180,180,2659,0.14196,68605,0.9665398703860243
1919,exe_spgemm_cusparse_64,/ssget/MM/HB/mcca/mcca.cbd,8,8,8,180,180,2659,0.13358,68605,1.0271747267555023
1920,exe_spgemm_cusparse_bf16,/ssget/MM/HB/mcca/mcca.cbd,2,2,2,180,180,2659,0.14232,68605,0.9640949971894323
1921,exe_spgemm_cusparse_16,/ssget/MM/HB/lock3491/lock3491.cbd,2,2,2,3491,3491,160444,2.17118,7959734,7.332173288257997
1922,exe_spgemm_cusparse_32,/ssget/MM/HB/lock3491/lock3491.cbd,4,4,4,3491,3491,160444,2.01841,7959734,7.887132941275559
1923,exe_spgemm_cusparse_64,/ssget/MM/HB/lock3491/lock3491.cbd,8,8,8,3491,3491,160444,1.73955,7959734,9.151486303929177
1924,exe_spgemm_cusparse_bf16,/ssget/MM/HB/lock3491/lock3491.cbd,2,2,2,3491,3491,160444,2.03185,7959734,7.834962226542314
1925,exe_spgemm_cusparse_16,/ssget/MM/HB/dwt_72/dwt_72.cbd,2,2,2,72,72,222,0.10272,712,0.013862928348909656
1926,exe_spgemm_cusparse_32,/ssget/MM/HB/dwt_72/dwt_72.cbd,4,4,4,72,72,222,0.09995,712,0.014247123561780891
1927,exe_spgemm_cusparse_64,/ssget/MM/HB/dwt_72/dwt_72.cbd,8,8,8,72,72,222,0.10002,712,0.014237152569486104
1928,exe_spgemm_cusparse_bf16,/ssget/MM/HB/dwt_72/dwt_72.cbd,2,2,2,72,72,222,0.10364,712,0.013739868776534157
1929,exe_spgemm_cusparse_16,/ssget/MM/HB/bcsstk24/bcsstk24.cbd,2,2,2,3562,3562,159910,2.01773,7648850,7.581638772283706
1930,exe_spgemm_cusparse_32,/ssget/MM/HB/bcsstk24/bcsstk24.cbd,4,4,4,3562,3562,159910,2.01063,7648850,7.608411293972536
1931,exe_spgemm_cusparse_64,/ssget/MM/HB/bcsstk24/bcsstk24.cbd,8,8,8,3562,3562,159910,1.76557,7648850,8.664453972371527
1932,exe_spgemm_cusparse_bf16,/ssget/MM/HB/bcsstk24/bcsstk24.cbd,2,2,2,3562,3562,159910,2.01992,7648850,7.573418749257397
1933,exe_spgemm_cusparse_16,/ssget/MM/HB/can_445/can_445.cbd,2,2,2,445,445,3809,0.11605,33307,0.5740112020680741
1934,exe_spgemm_cusparse_32,/ssget/MM/HB/can_445/can_445.cbd,4,4,4,445,445,3809,0.1155,33307,0.5767445887445887
1935,exe_spgemm_cusparse_64,/ssget/MM/HB/can_445/can_445.cbd,8,8,8,445,445,3809,0.11568,33307,0.5758471645919778
1936,exe_spgemm_cusparse_bf16,/ssget/MM/HB/can_445/can_445.cbd,2,2,2,445,445,3809,0.11608,33307,0.5738628532046864
1937,exe_spgemm_cusparse_16,/ssget/MM/HB/494_bus/494_bus.cbd,2,2,2,494,494,1666,0.10916,6612,0.12114327592524735
1938,exe_spgemm_cusparse_32,/ssget/MM/HB/494_bus/494_bus.cbd,4,4,4,494,494,1666,0.11951,6612,0.11065182829888712
1939,exe_spgemm_cusparse_64,/ssget/MM/HB/494_bus/494_bus.cbd,8,8,8,494,494,1666,0.10957,6612,0.12068996988226705
1940,exe_spgemm_cusparse_bf16,/ssget/MM/HB/494_bus/494_bus.cbd,2,2,2,494,494,1666,0.11353,6612,0.11648022549105963
1941,exe_spgemm_cusparse_16,/ssget/MM/HB/bcsstm20/bcsstm20.cbd,2,2,2,485,485,485,0.11819,485,0.008207124122176158
1942,exe_spgemm_cusparse_32,/ssget/MM/HB/bcsstm20/bcsstm20.cbd,4,4,4,485,485,485,0.11759,485,0.008249000765371205
1943,exe_spgemm_cusparse_64,/ssget/MM/HB/bcsstm20/bcsstm20.cbd,8,8,8,485,485,485,0.11703,485,0.008288473041100574
1944,exe_spgemm_cusparse_bf16,/ssget/MM/HB/bcsstm20/bcsstm20.cbd,2,2,2,485,485,485,0.11768,485,0.008242692046227056
1945,exe_spgemm_cusparse_16,/ssget/MM/HB/impcol_d/impcol_d.cbd,2,2,2,425,425,1339,0.1178,4309,0.0731578947368421
1946,exe_spgemm_cusparse_32,/ssget/MM/HB/impcol_d/impcol_d.cbd,4,4,4,425,425,1339,0.11718,4309,0.07354497354497355
1947,exe_spgemm_cusparse_64,/ssget/MM/HB/impcol_d/impcol_d.cbd,8,8,8,425,425,1339,0.11715,4309,0.07356380708493385
1948,exe_spgemm_cusparse_bf16,/ssget/MM/HB/impcol_d/impcol_d.cbd,2,2,2,425,425,1339,0.11737,4309,0.07342591803697708
1949,exe_spgemm_cusparse_16,/ssget/MM/HB/lns_3937/lns_3937.cbd,2,2,2,3937,3937,25407,0.14459,190725,2.638149249602324
1950,exe_spgemm_cusparse_32,/ssget/MM/HB/lns_3937/lns_3937.cbd,4,4,4,3937,3937,25407,0.14073,190725,2.7105094862502663
1951,exe_spgemm_cusparse_64,/ssget/MM/HB/lns_3937/lns_3937.cbd,8,8,8,3937,3937,25407,0.14413,190725,2.6465690695899533
1952,exe_spgemm_cusparse_bf16,/ssget/MM/HB/lns_3937/lns_3937.cbd,2,2,2,3937,3937,25407,0.14549,190725,2.6218296790157396
1953,exe_spgemm_cusparse_16,/ssget/MM/HB/bcsstm13/bcsstm13.cbd,2,2,2,2003,2003,21943,0.45996,751283,3.2667318897295416
1954,exe_spgemm_cusparse_32,/ssget/MM/HB/bcsstm13/bcsstm13.cbd,4,4,4,2003,2003,21943,0.45084,751283,3.3328143021914647
1955,exe_spgemm_cusparse_64,/ssget/MM/HB/bcsstm13/bcsstm13.cbd,8,8,8,2003,2003,21943,0.39122,751283,3.840718777158632
1956,exe_spgemm_cusparse_bf16,/ssget/MM/HB/bcsstm13/bcsstm13.cbd,2,2,2,2003,2003,21943,0.45766,751283,3.2831490626229076
1957,exe_spgemm_cusparse_16,/ssget/MM/HB/lock1074/lock1074.cbd,2,2,2,1074,1074,51588,0.82023,2752056,6.710449508064811
1958,exe_spgemm_cusparse_32,/ssget/MM/HB/lock1074/lock1074.cbd,4,4,4,1074,1074,51588,0.71599,2752056,7.687414628695931
1959,exe_spgemm_cusparse_64,/ssget/MM/HB/lock1074/lock1074.cbd,8,8,8,1074,1074,51588,0.62693,2752056,8.779468202191632
1960,exe_spgemm_cusparse_bf16,/ssget/MM/HB/lock1074/lock1074.cbd,2,2,2,1074,1074,51588,0.718,2752056,7.665894150417828
1961,exe_spgemm_cusparse_16,/ssget/MM/HB/bcsstk09/bcsstk09.cbd,2,2,2,1083,1083,18437,0.15711,331973,4.225994526128191
1962,exe_spgemm_cusparse_32,/ssget/MM/HB/bcsstk09/bcsstk09.cbd,4,4,4,1083,1083,18437,0.15826,331973,4.195286237836472
1963,exe_spgemm_cusparse_64,/ssget/MM/HB/bcsstk09/bcsstk09.cbd,8,8,8,1083,1083,18437,0.23151,331973,2.8678933955336703
1964,exe_spgemm_cusparse_bf16,/ssget/MM/HB/bcsstk09/bcsstk09.cbd,2,2,2,1083,1083,18437,0.15847,331973,4.189726762163185
1965,exe_spgemm_cusparse_16,/ssget/MM/HB/can_73/can_73.cbd,2,2,2,73,73,377,0.10809,2289,0.042353594227033026
1966,exe_spgemm_cusparse_32,/ssget/MM/HB/can_73/can_73.cbd,4,4,4,73,73,377,0.10902,2289,0.04199229499174463
1967,exe_spgemm_cusparse_64,/ssget/MM/HB/can_73/can_73.cbd,8,8,8,73,73,377,0.11872,2289,0.03856132075471698
1968,exe_spgemm_cusparse_bf16,/ssget/MM/HB/can_73/can_73.cbd,2,2,2,73,73,377,0.11804,2289,0.03878346323280244
1969,exe_spgemm_cusparse_16,/ssget/MM/HB/ash85/ash85.cbd,2,2,2,85,85,523,0.11734,3385,0.05769558547809783
1970,exe_spgemm_cusparse_32,/ssget/MM/HB/ash85/ash85.cbd,4,4,4,85,85,523,0.11753,3385,0.05760231430273122
1971,exe_spgemm_cusparse_64,/ssget/MM/HB/ash85/ash85.cbd,8,8,8,85,85,523,0.11751,3385,0.05761211811760701
1972,exe_spgemm_cusparse_bf16,/ssget/MM/HB/ash85/ash85.cbd,2,2,2,85,85,523,0.11779,3385,0.057475167671279394
1973,exe_spgemm_cusparse_16,/ssget/MM/HB/dwt_59/dwt_59.cbd,2,2,2,59,59,267,0.11795,1263,0.021415854175498093
1974,exe_spgemm_cusparse_32,/ssget/MM/HB/dwt_59/dwt_59.cbd,4,4,4,59,59,267,0.11941,1263,0.02115400720207688
1975,exe_spgemm_cusparse_64,/ssget/MM/HB/dwt_59/dwt_59.cbd,8,8,8,59,59,267,0.11756,1263,0.02148690030622661
1976,exe_spgemm_cusparse_bf16,/ssget/MM/HB/dwt_59/dwt_59.cbd,2,2,2,59,59,267,0.11853,1263,0.021311060491014933
1977,exe_spgemm_cusparse_16,/ssget/MM/HB/bcsstm11/bcsstm11.cbd,2,2,2,1473,1473,1473,0.11768,1473,0.02503399048266485
1978,exe_spgemm_cusparse_32,/ssget/MM/HB/bcsstm11/bcsstm11.cbd,4,4,4,1473,1473,1473,0.12045,1473,0.024458281444582817
1979,exe_spgemm_cusparse_64,/ssget/MM/HB/bcsstm11/bcsstm11.cbd,8,8,8,1473,1473,1473,0.11893,1473,0.02477087362313966
1980,exe_spgemm_cusparse_bf16,/ssget/MM/HB/bcsstm11/bcsstm11.cbd,2,2,2,1473,1473,1473,0.11929,1473,0.024696118702322075
1981,exe_spgemm_cusparse_16,/ssget/MM/HB/bcsstk21/bcsstk21.cbd,2,2,2,3600,3600,26600,0.15035,201128,2.675463917525773
1982,exe_spgemm_cusparse_32,/ssget/MM/HB/bcsstk21/bcsstk21.cbd,4,4,4,3600,3600,26600,0.14996,201128,2.6824219791944515
1983,exe_spgemm_cusparse_64,/ssget/MM/HB/bcsstk21/bcsstk21.cbd,8,8,8,3600,3600,26600,0.14431,201128,2.7874436975954544
1984,exe_spgemm_cusparse_bf16,/ssget/MM/HB/bcsstk21/bcsstk21.cbd,2,2,2,3600,3600,26600,0.14931,201128,2.6940995244792716
1985,exe_spgemm_cusparse_16,/ssget/MM/HB/pores_3/pores_3.cbd,2,2,2,532,532,3474,0.11754,24514,0.4171175769950655
1986,exe_spgemm_cusparse_32,/ssget/MM/HB/pores_3/pores_3.cbd,4,4,4,532,532,3474,0.11876,24514,0.41283260357022566
1987,exe_spgemm_cusparse_64,/ssget/MM/HB/pores_3/pores_3.cbd,8,8,8,532,532,3474,0.11751,24514,0.417224066036933
1988,exe_spgemm_cusparse_bf16,/ssget/MM/HB/pores_3/pores_3.cbd,2,2,2,532,532,3474,0.1176,24514,0.4169047619047619
1989,exe_spgemm_cusparse_16,/ssget/MM/HB/man_5976/man_5976.cbd,2,2,2,5976,5976,225046,3.31348,9194690,5.549869019882419
